file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13818366.dem,19,241781,1888.918,Team 2,Team 1,CounterTerrorist,Terrorist,2,0,TRUE,A,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-907.6768,1015.658,448.0724,1394.521
esea_match_13818366.dem,19,241807,1889.121,Team 2,Team 1,CounterTerrorist,Terrorist,3,0,TRUE,A,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-914.2709,1023.037,425.3972,1359.407
esea_match_13818366.dem,19,242047,1890.999,Team 1,Team 2,Terrorist,CounterTerrorist,21,17,TRUE,A,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-135.8774,1837.715,-933.7526,1401.767
esea_match_13818366.dem,19,244429,1909.598,Team 2,Team 1,CounterTerrorist,Terrorist,73,15,TRUE,A,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-70.18074,352.6558,-70.93399,1330.166
esea_match_13818366.dem,19,246351,1924.631,World,Team 1,None,Terrorist,17,8,TRUE,A,Generic,Unknown,Unkown,0,0,7.65612E+16,0,0,0,0,0
esea_match_13818366.dem,19,246351,1924.631,World,Team 1,None,Terrorist,31,15,TRUE,A,Generic,Unknown,Unkown,0,0,7.65612E+16,0,0,0,0,0
esea_match_13818366.dem,19,246681,1927.212,Team 2,Team 1,CounterTerrorist,Terrorist,14,2,TRUE,A,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1707.724,441.4957,1012.97,761.9744
esea_match_13818366.dem,19,246687,1927.259,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,TRUE,A,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1014.39,763.4698,1707.655,441.3356
esea_match_13818366.dem,19,246783,1928.01,Team 2,Team 1,CounterTerrorist,Terrorist,33,4,TRUE,A,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1700.268,424.5166,1025.064,783.899
esea_match_13818366.dem,19,246799,1928.135,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,TRUE,A,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1025.015,783.8073,1697.931,419.6978
esea_match_13818366.dem,19,246813,1928.245,Team 1,Team 2,Terrorist,CounterTerrorist,21,4,TRUE,A,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1025.015,783.8073,1697.018,417.9254
esea_match_13818366.dem,20,251134,1961.971,Team 1,Team 2,Terrorist,CounterTerrorist,17,0,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,436.3819,-618.7682,-762.8818,-1039.826
esea_match_13818366.dem,20,251154,1962.127,Team 1,Team 2,Terrorist,CounterTerrorist,17,0,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,437.8815,-622.9872,-763.4119,-1038.067
esea_match_13818366.dem,20,251552,1965.24,Team 2,Team 1,CounterTerrorist,Terrorist,48,16,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-219.3579,2013.919,520.3859,1620.658
esea_match_13818366.dem,20,251648,1965.991,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,521.2568,1597.655,-207.8462,2013.986
esea_match_13818366.dem,20,251660,1966.085,Team 1,Team 2,Terrorist,CounterTerrorist,74,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,524.044,1602.478,-207.5515,2013.986
esea_match_13818366.dem,20,251994,1968.697,Team 1,Team 2,Terrorist,CounterTerrorist,66,0,FALSE,,Head,MP7,SMG,7.65612E+16,0,7.65612E+16,0,436.9417,-516.8875,-715.5714,-1029.973
esea_match_13818366.dem,20,253144,1977.692,Team 1,Team 2,Terrorist,CounterTerrorist,28,9,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,325.1261,-798.8704,-519.593,-651.6705
esea_match_13818366.dem,20,253202,1978.146,Team 2,Team 1,CounterTerrorist,Terrorist,73,6,FALSE,,Chest,Scout,Sniper,7.65612E+16,0,7.65612E+16,0,-516.6182,-648.0981,-63.78449,-1003.087
esea_match_13818366.dem,20,253430,1979.929,Team 1,Team 2,Terrorist,CounterTerrorist,21,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-125.473,1485.369,-251.0313,1528.536
esea_match_13818366.dem,20,253438,1979.991,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-56.90032,-1106.41,-476.4987,-656.2816
esea_match_13818366.dem,20,253452,1980.101,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-56.90032,-1106.41,-475.4672,-653.962
esea_match_13818366.dem,20,253468,1980.226,Team 1,Team 2,Terrorist,CounterTerrorist,27,4,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-148.7706,1463.949,-252.3581,1512.427
esea_match_13818366.dem,20,253506,1980.523,Team 1,Team 2,Terrorist,CounterTerrorist,52,16,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-160.9667,1446.002,-257.0415,1495.335
esea_match_13818366.dem,20,253636,1981.54,Team 1,Team 2,Terrorist,CounterTerrorist,18,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-26.58711,-1222.393,-508.4783,-584.1118
esea_match_13818366.dem,20,257896,2014.859,Team 1,Team 2,Terrorist,CounterTerrorist,27,4,TRUE,B,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,331.0526,-616.3109,255.0005,-833.9972
esea_match_13818366.dem,20,257904,2014.922,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,TRUE,B,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,331.6992,-387.2289,255.0005,-833.9972
esea_match_13818366.dem,20,257916,2015.016,Team 1,Team 2,Terrorist,CounterTerrorist,34,4,TRUE,B,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,331.6992,-387.2289,255.0005,-833.9972
esea_match_13818366.dem,20,257930,2015.125,Team 1,Team 2,Terrorist,CounterTerrorist,12,3,TRUE,B,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,331.6992,-387.2289,255.0005,-833.9972
esea_match_13818366.dem,21,261828,2045.582,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,461.7047,155.6895,924.5552,233.0572
esea_match_13818366.dem,21,261854,2045.786,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,486.7386,153.5895,894.6047,254.4656
esea_match_13818366.dem,21,261854,2045.786,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,486.7386,153.5895,983.3856,159.2371
esea_match_13818366.dem,21,261880,2045.989,Team 2,Team 1,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,511.7246,157.7255,967.1718,199.6554
esea_match_13818366.dem,21,261906,2046.192,Team 2,Team 1,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,536.344,161.6119,936.2985,228.2517
esea_match_13818366.dem,21,261932,2046.396,Team 2,Team 1,CounterTerrorist,Terrorist,7,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,560.7988,155.648,898.4351,243.6087
esea_match_13818366.dem,21,262182,2048.351,Team 1,Team 2,Terrorist,CounterTerrorist,27,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,770.4933,3.434797,672.0769,-79.18313
esea_match_13818366.dem,21,262182,2048.351,Team 2,Team 1,CounterTerrorist,Terrorist,23,6,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,672.0769,-79.18313,770.4933,3.434797
esea_match_13818366.dem,21,262224,2048.68,Team 2,Team 1,CounterTerrorist,Terrorist,23,6,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,694.5042,-99.67567,767.7673,-6.065439
esea_match_13818366.dem,21,262230,2048.727,Team 1,Team 2,Terrorist,CounterTerrorist,26,0,FALSE,,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,507.9961,553.1681,698.6394,-102.9053
esea_match_13818366.dem,21,262232,2048.742,Team 1,Team 2,Terrorist,CounterTerrorist,47,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,767.7102,-7.278106,699.7591,-103.6243
esea_match_13818366.dem,21,262462,2050.541,Team 1,Team 2,Terrorist,CounterTerrorist,19,0,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,505.3072,440.3962,-410.4714,17.96602
esea_match_13818366.dem,21,262484,2050.713,Team 1,Team 2,Terrorist,CounterTerrorist,19,0,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,483.8362,436.3805,-414.1145,26.94897
esea_match_13818366.dem,21,262514,2050.948,Team 1,Team 2,Terrorist,CounterTerrorist,12,0,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,415.7302,452.614,-411.6333,20.33973
esea_match_13818366.dem,21,262526,2051.042,Team 1,Team 2,Terrorist,CounterTerrorist,13,0,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,417.2607,449.0579,-412.9509,23.46265
esea_match_13818366.dem,21,262664,2052.121,Team 1,Team 2,Terrorist,CounterTerrorist,100,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,432.4745,417.4599,-508.0567,-14.07876
esea_match_13818366.dem,21,263720,2060.381,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,RightArm,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-783.4454,288.6635,-206.3038,-112.7992
esea_match_13818366.dem,21,263720,2060.381,Team 2,Team 1,CounterTerrorist,Terrorist,32,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,-41.95927,1329.405,-206.3038,-112.7992
esea_match_13818366.dem,21,263732,2060.474,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-783.7175,288.2599,-206.982,-108.9232
esea_match_13818366.dem,21,263746,2060.584,Team 2,Team 1,CounterTerrorist,Terrorist,16,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-784.3268,287.3855,-207.1272,-108.0919
esea_match_13818366.dem,21,264792,2068.765,Team 1,Team 2,Terrorist,CounterTerrorist,100,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-214.5313,346.6867,-59.10956,1333.938
esea_match_13818366.dem,21,265090,2071.096,Team 2,Team 1,CounterTerrorist,Terrorist,24,0,FALSE,,RightLeg,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-271.1268,1042.704,-252.4151,498.5214
esea_match_13818366.dem,21,265116,2071.299,Team 1,Team 2,Terrorist,CounterTerrorist,100,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-296.4785,590.069,-272.4037,1047.881
esea_match_13818366.dem,21,265676,2075.679,Team 1,Team 2,Terrorist,CounterTerrorist,37,0,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-395.0897,179.9801,-1393.815,309.6837
esea_match_13818366.dem,22,270135,2110.485,Team 2,Team 1,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-146.1697,313.8281,956.0542,566.9597
esea_match_13818366.dem,22,270149,2110.594,Team 2,Team 1,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-146.1697,313.8281,956.9355,564.4984
esea_match_13818366.dem,22,270163,2110.704,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-146.1697,313.8281,957.4432,562.3176
esea_match_13818366.dem,22,270273,2111.564,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,540.3397,1782.03,645.1992,885.3378
esea_match_13818366.dem,22,270281,2111.627,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,644.7076,887.5118,538.3449,1781.798
esea_match_13818366.dem,22,270285,2111.658,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,536.489,1781.587,644.3382,887.8058
esea_match_13818366.dem,22,270307,2111.83,Team 2,Team 1,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,526.2982,1780.427,644.9116,888.0499
esea_match_13818366.dem,22,270319,2111.924,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,523.0049,1780.033,644.9116,888.0499
esea_match_13818366.dem,22,270327,2111.987,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,644.9116,888.0499,521.0274,1779.777
esea_match_13818366.dem,22,270339,2112.081,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,644.9116,888.0499,519.3513,1779.552
esea_match_13818366.dem,22,270349,2112.159,Team 2,Team 1,CounterTerrorist,Terrorist,91,19,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,490.3107,-753.2745,636.0243,-913.8388
esea_match_13818366.dem,22,270359,2112.237,Team 2,Team 1,CounterTerrorist,Terrorist,9,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,487.6063,-755.6583,636.1461,-913.654
esea_match_13818366.dem,22,270365,2112.284,Team 1,Team 2,Terrorist,CounterTerrorist,22,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,644.9116,888.0499,515.275,1778.968
esea_match_13818366.dem,22,270427,2112.769,Team 1,Team 2,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1007.051,-1219.965,440.1655,-802.0526
esea_match_13818366.dem,22,270465,2113.066,Team 1,Team 2,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1017.123,-1206.562,441.6726,-799.662
esea_match_13818366.dem,22,270479,2113.176,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1017.123,-1206.562,443.3064,-797.2267
esea_match_13818366.dem,22,270501,2113.348,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,443.5612,-796.859,1014.512,-1210.333
esea_match_13818366.dem,22,270517,2113.473,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1010.181,-1216.346,237.0378,-641.9977
esea_match_13818366.dem,22,270529,2113.567,Team 2,Team 1,CounterTerrorist,Terrorist,12,4,FALSE,,Chest,MP9,SMG,7.65612E+16,0,7.65612E+16,0,240.9244,-644.6407,1006.175,-1221.732
esea_match_13818366.dem,22,270539,2113.645,Team 2,Team 1,CounterTerrorist,Terrorist,12,4,FALSE,,Chest,MP9,SMG,7.65612E+16,0,7.65612E+16,0,240.7455,-648.0059,1005.892,-1222.131
esea_match_13818366.dem,22,271053,2117.665,Team 2,Team 1,CounterTerrorist,Terrorist,7,2,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,176.9046,-698.4123,1155.285,-1242.091
esea_match_13818366.dem,22,271567,2121.685,Team 1,Team 2,Terrorist,CounterTerrorist,5,0,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1142.682,-1363.745,701.255,-1169.288
esea_match_13818366.dem,22,271649,2122.327,Team 1,Team 2,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1127.113,-1400.817,700.0682,-1211.701
esea_match_13818366.dem,22,271687,2122.624,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1125.987,-1403.376,692.5399,-1231.746
esea_match_13818366.dem,22,271777,2123.328,Team 1,Team 2,Terrorist,CounterTerrorist,8,0,FALSE,,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1091.184,-1448.31,672.7394,-1278.347
esea_match_13818366.dem,22,271837,2123.797,Team 2,Team 1,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,400.5992,-995.5504,1109.208,-1366.212
esea_match_13818366.dem,22,271861,2123.985,Team 2,Team 1,CounterTerrorist,Terrorist,20,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,400.5992,-995.5504,1109.418,-1365.142
esea_match_13818366.dem,22,272279,2127.254,Team 1,Team 2,Terrorist,CounterTerrorist,26,8,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,735.8323,836.0081,467.4595,1774.84
esea_match_13818366.dem,22,274425,2144.039,Team 1,Team 2,Terrorist,CounterTerrorist,7,1,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,554.7899,1308.906,453.9688,1935.998
esea_match_13818366.dem,22,274437,2144.133,Team 1,Team 2,Terrorist,CounterTerrorist,27,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,554.7899,1308.906,453.9688,1935.998
esea_match_13818366.dem,22,274451,2144.242,Team 1,Team 2,Terrorist,CounterTerrorist,14,2,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,554.7899,1308.906,453.8645,1935.982
esea_match_13818366.dem,22,274537,2144.915,Team 1,Team 2,Terrorist,CounterTerrorist,26,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,548.4578,1307.894,445.5361,1934.726
esea_match_13818366.dem,22,276105,2157.179,Team 1,Team 2,Terrorist,CounterTerrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,351.5782,1808.194,-314.5261,2217.861
esea_match_13818366.dem,22,282173,2204.64,World,Team 1,None,Terrorist,10,72,TRUE,A,Generic,Unknown,Unkown,0,0,7.65612E+16,0,0,0,0,0
esea_match_13818366.dem,23,286868,2241.276,Team 2,Team 1,CounterTerrorist,Terrorist,7,1,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,44.35437,54.12852,1222.758,41.80302
esea_match_13818366.dem,23,286888,2241.432,Team 2,Team 1,CounterTerrorist,Terrorist,6,0,FALSE,,LeftArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,44.35437,54.12852,1222.155,40.31127
esea_match_13818366.dem,23,286906,2241.573,Team 2,Team 1,CounterTerrorist,Terrorist,25,3,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,44.35437,54.12852,1222.59,41.21518
esea_match_13818366.dem,23,288622,2254.994,Team 2,Team 1,CounterTerrorist,Terrorist,27,3,FALSE,,Stomach,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,835.9697,556.8802,689.0595,785.9688
esea_match_13818366.dem,23,288634,2255.088,Team 2,Team 1,CounterTerrorist,Terrorist,27,3,FALSE,,Stomach,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,835.9697,556.8802,689.0595,785.9688
esea_match_13818366.dem,23,288666,2255.339,Team 1,Team 2,Terrorist,CounterTerrorist,52,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,677.3913,776.509,835.392,556.5751
esea_match_13818366.dem,23,288712,2255.698,Team 2,Team 1,CounterTerrorist,Terrorist,27,3,FALSE,,Stomach,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,826.6972,551.7784,661.9385,764.5532
esea_match_13818366.dem,23,288744,2255.949,Team 1,Team 2,Terrorist,CounterTerrorist,48,2,FALSE,,Stomach,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,657.509,761.1814,826.6972,551.7784
esea_match_13818366.dem,23,288794,2256.34,Team 2,Team 1,CounterTerrorist,Terrorist,19,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,675.4036,319.0471,647.5576,753.0075
esea_match_13818366.dem,23,289070,2258.499,Team 2,Team 1,CounterTerrorist,Terrorist,49,1,FALSE,,RightArm,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,819.9991,267.1167,1175.779,27.72859
esea_match_13818366.dem,23,289072,2258.514,Team 1,Team 2,Terrorist,CounterTerrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,1175.779,27.72859,822.5795,267.8233
esea_match_13818366.dem,23,291126,2274.58,Team 2,Team 1,CounterTerrorist,Terrorist,61,2,FALSE,,Head,FiveSeven,Pistol,7.65612E+16,0,7.65612E+16,0,-417.8053,-121.985,835.5618,746.5313
esea_match_13818366.dem,23,291202,2275.174,Team 2,Team 1,CounterTerrorist,Terrorist,15,0,FALSE,,Chest,FiveSeven,Pistol,7.65612E+16,0,7.65612E+16,0,-417.675,-121.985,852.4461,738.627
esea_match_13818366.dem,23,291250,2275.549,Team 2,Team 1,CounterTerrorist,Terrorist,15,0,FALSE,,Chest,FiveSeven,Pistol,7.65612E+16,0,7.65612E+16,0,-417.675,-121.985,865.8152,720.2887
esea_match_13818366.dem,23,291334,2276.206,Team 1,Team 2,Terrorist,CounterTerrorist,100,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,872.5834,704.2869,-417.675,-121.985
esea_match_13818366.dem,23,292156,2282.635,Team 2,Team 1,CounterTerrorist,Terrorist,27,4,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,462.9688,1394.039,425.0125,1488.085
esea_match_13818366.dem,23,292168,2282.729,Team 2,Team 1,CounterTerrorist,Terrorist,27,4,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,462.9688,1394.039,430.6031,1488.413
esea_match_13818366.dem,23,292206,2283.027,Team 2,Team 1,CounterTerrorist,Terrorist,26,0,FALSE,,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,462.9688,1394.039,436.7639,1503.539
esea_match_13818366.dem,23,292220,2283.136,Team 2,Team 1,CounterTerrorist,Terrorist,20,5,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,462.9688,1394.039,436.9725,1508.64
esea_match_13818366.dem,23,292414,2284.654,Team 2,Team 1,CounterTerrorist,Terrorist,13,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,329.9052,1396.243,592.7474,1827.068
esea_match_13818366.dem,23,294134,2298.106,Team 1,Team 2,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-977.6251,-837.8942,-820.7164,355.1822
esea_match_13818366.dem,23,294148,2298.216,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-977.6251,-837.8942,-822.5025,359.5249
esea_match_13818366.dem,23,294160,2298.31,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-977.6251,-837.8942,-823.4685,361.6173
esea_match_13818366.dem,23,294174,2298.419,Team 1,Team 2,Terrorist,CounterTerrorist,15,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-977.6251,-837.8942,-821.338,362.2187
esea_match_13818366.dem,23,295910,2311.997,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,LeftArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1017.375,1033.811,160.7788,1361.056
esea_match_13818366.dem,23,296000,2312.701,Team 1,Team 2,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1023.633,1057.731,169.2205,1327.913
esea_match_13818366.dem,23,296482,2316.471,Team 1,Team 2,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1037.379,1131.095,293.9087,1342.88
esea_match_13818366.dem,23,296724,2318.364,Team 2,Team 1,CounterTerrorist,Terrorist,100,1,FALSE,,Stomach,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,300.9972,1322.201,-1041.297,1370.153
esea_match_13818366.dem,23,299010,2336.197,Team 2,Team 1,CounterTerrorist,Terrorist,9,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,766.9938,1176.302,508.3523,1682.642
esea_match_13818366.dem,24,307890,2405.573,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,257.1797,-128.5937,811.1871,685.9772
esea_match_13818366.dem,24,307916,2405.777,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,259.3265,-129.4947,809.9594,686.9464
esea_match_13818366.dem,24,307918,2405.792,Team 1,Team 2,Terrorist,CounterTerrorist,100,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,809.9594,686.9464,259.3265,-129.4947
esea_match_13818366.dem,24,308628,2411.346,Team 1,Team 2,Terrorist,CounterTerrorist,100,1,FALSE,,RightArm,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,953.6168,-1024.907,226.9933,-657.2849
esea_match_13818366.dem,24,309340,2416.915,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-76.80029,2211.958,767.4952,1414.115
esea_match_13818366.dem,24,309352,2417.009,Team 2,Team 1,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-76.80029,2211.958,769.364,1418.786
esea_match_13818366.dem,24,309550,2418.557,Team 2,Team 1,CounterTerrorist,Terrorist,23,0,FALSE,,RightLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-122.1869,2163.372,750.0065,1397.592
esea_match_13818366.dem,24,309586,2418.839,Team 2,Team 1,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-122.1869,2163.372,742.9064,1395.228
